SLP_Int 191.429325 current 24.990176,  charge = 191.429325, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.093875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.048750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.914845 current 24.990176,  charge = 190.914845, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.106762 current 24.990176,  charge = 191.106762, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.368375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.210395 current 24.990176,  charge = 191.210395, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.404625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.131577 current 24.990176,  charge = 191.131577, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.968375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 65.748306 current 24.990176,  charge = 65.748306, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.595750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.143000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 123.656087 current 24.990176,  charge = 123.656087, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 6.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 160.242498 current 24.990176,  charge = 160.242498, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 21.218125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.765375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 27.828250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.320000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 172.679068 current 24.990176,  charge = 172.679068, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.743375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.415625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 202.823460 current 24.990176,  charge = 202.823460, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.757125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.459471 current 24.990176,  charge = 189.459471, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.655875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.234061 current 24.990176,  charge = 191.234061, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.219368 current 24.990176,  charge = 192.219368, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.404375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.849629 current 24.990176,  charge = 190.849629, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.493125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.616294 current 24.990176,  charge = 191.616294, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.802377 current 24.990176,  charge = 189.802377, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.968375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 65.649393 current 24.990176,  charge = 65.649393, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.491750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.979625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 124.925920 current 24.990176,  charge = 124.925920, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.557500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 188.959982 current 24.990176,  charge = 188.959982, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.526875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 56.012481 current 24.990176,  charge = 56.012481, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 47.698000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.879375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 89.323105 current 24.990176,  charge = 89.323105, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.582125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 224.399933 current 24.990176,  charge = 224.399933, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 186.389162 current 24.990176,  charge = 186.389162, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.483375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.536735 current 24.990176,  charge = 191.536735, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.548068 current 24.990176,  charge = 190.548068, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.642625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 144.026892 current 24.990176,  charge = 144.026892, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.626500 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.184625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 45.948290 current 24.990176,  charge = 45.948290, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.869582 current 24.990176,  charge = 190.869582, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.047446 current 24.990176,  charge = 191.047446, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.973750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 66.245957 current 24.990176,  charge = 66.245957, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.595750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.979625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 122.449497 current 24.990176,  charge = 122.449497, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.816571 current 24.990176,  charge = 189.816571, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.599125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 114.696142 current 24.990176,  charge = 114.696142, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 48.281875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.751625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.501125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.401625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 260.114254 current 24.990176,  charge = 260.114254, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.757125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.561750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.117205 current 24.990176,  charge = 191.117205, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.743375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.492750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.382268 current 24.990176,  charge = 191.382268, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.663179 current 24.990176,  charge = 191.663179, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.553500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 201.918265 current 24.990176,  charge = 201.918265, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.350000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.787427 current 24.990176,  charge = 189.787427, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.322081 current 24.990176,  charge = 191.322081, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.968375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 65.780337 current 24.990176,  charge = 65.780337, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.491750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.139875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 122.571076 current 24.990176,  charge = 122.571076, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.905905 current 24.990176,  charge = 190.905905, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.021250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.711918 current 24.990176,  charge = 191.711918, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 10.811625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.751625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 39.657250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.247750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 203.550158 current 24.990176,  charge = 203.550158, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.757125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.594040 current 24.990176,  charge = 192.594040, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.743375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.643625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.600509 current 24.990176,  charge = 189.600509, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.806903 current 24.990176,  charge = 191.806903, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.421875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 200.441178 current 24.990176,  charge = 200.441178, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.671269 current 24.990176,  charge = 190.671269, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.469897 current 24.990176,  charge = 192.469897, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.974625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 65.460687 current 24.990176,  charge = 65.460687, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.595750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.976500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 121.886519 current 24.990176,  charge = 121.886519, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.897844 current 24.990176,  charge = 189.897844, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.449875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 211.353912 current 24.990176,  charge = 211.353912, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.911500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 95.216001 current 24.990176,  charge = 95.216001, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 47.704125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.520875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 48.610414 current 24.990176,  charge = 48.610414, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.757125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.513071 current 24.990176,  charge = 191.513071, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.488750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.762578 current 24.990176,  charge = 190.762578, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.566625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.986960 current 24.990176,  charge = 190.986960, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.418750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 201.228114 current 24.990176,  charge = 201.228114, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.090639 current 24.990176,  charge = 192.090639, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.561750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.411757 current 24.990176,  charge = 191.411757, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.968375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 64.586618 current 24.990176,  charge = 64.586618, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.491750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.976500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 123.944631 current 24.990176,  charge = 123.944631, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.873349 current 24.990176,  charge = 189.873349, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.478250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.738171 current 24.990176,  charge = 191.738171, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.742875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 6.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 161.585561 current 24.990176,  charge = 161.585561, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 21.279500 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.765375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 27.584625 current 259.291567,  charge =     0, alpha = 2422560000000000
